PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34221148","Third joint inter-agency report on integrated analysis of consumption of antimicrobial agents and occurrence of antimicrobial resistance in bacteria from humans and food-producing animals in the EU/EEA: JIACRA III 2016-2018","European Centre for Disease Prevention and Control (ECDC); European Food Safety Authority (EFSA); European Medicines Agency (EMA).","EFSA J. 2021 Jun 30;19(6):e06712. doi: 10.2903/j.efsa.2021.6712. eCollection 2021 Jun.","European Centre for Disease Prevention and Control (ECDC)","EFSA J","2021","2021/07/05","PMC8243991","","10.2903/j.efsa.2021.6712"
"38075631","Scientific opinion on the tolerable upper intake level for manganese","EFSA Panel on Nutrition, Novel Foods and Food Allergens (NDA); Turck D, Bohn T, Castenmiller J, de Henauw S, Hirsch-Ernst KI, Knutsen HK, Maciuk A, Mangelsdorf I, McArdle HJ, Pentieva K, Siani A, Thies F, Tsabouri S, Vinceti M, Bornhorst J, Cubadda F, Dopter A, FitzGerald R, de Sesmaisons Lecarré A, das Neves Ferreira P, Fabiani L, Horvath Z, Matijević L, Naska A.","EFSA J. 2023 Dec 8;21(12):e8413. doi: 10.2903/j.efsa.2023.8413. eCollection 2023 Dec.","EFSA Panel on Nutrition, Novel Foods and Food Allergens (NDA)","EFSA J","2023","2023/12/11","PMC10704406","","10.2903/j.efsa.2023.8413"
"34987629","Assessment of animal diseases caused by bacteria resistant to antimicrobials: Poultry","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortazar Schmidt C, Herskin M, Michel V, Miranda Chueca MA, Padalino B, Pasquali P, Roberts HC, Spoolder H, Stahl K, Velarde A, Viltrop A, Winckler C, Dewulf J, Guardabassi L, Hilbert F, Mader R, Baldinelli F, Alvarez J.","EFSA J. 2021 Dec 24;19(12):e07114. doi: 10.2903/j.efsa.2021.7114. eCollection 2021 Dec.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2022/01/06","PMC8703241","","10.2903/j.efsa.2021.7114"
"38035142","Safety of a feed additive consisting of Duddingtonia flagrans NCIMB 30336 (BioWorma®) for all grazing animals (International Animal Health Products Pty Ltd)","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP); Bampidis V, Azimonti G, Bastos ML, Christensen H, Durjava M, Dusemund B, Kouba M, López-Alonso M, López Puente S, Marcon F, Mayo B, Pechová A, Petkova M, Ramos F, Villa RE, Woutersen R, Brantom P, Louro H, Galobart J, Ortuño J, Innocenti ML, Pizzo F.","EFSA J. 2023 Nov 29;21(11):e8465. doi: 10.2903/j.efsa.2023.8465. eCollection 2023 Nov.","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP)","EFSA J","2023","2023/11/30","PMC10685997","","10.2903/j.efsa.2023.8465"
"35281656","Assessment of genetically modified maize DP4114 × MON 810 × MIR604 × NK603 and subcombinations, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2018-150)","EFSA Panel on Genetically Modified Organisms (GMO); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Naegeli H, Moreno FJ, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, Dumont AF, Federici S, Gennaro A, Gómez Ruiz JÁ, Goumperis T, Kagkli DM, Lanzoni A, Lenzi P, Neri FM, Papadopoulou N, Paraskevopoulos K, Raffaello T, Streissl F, De Sanctis G.","EFSA J. 2022 Mar 7;20(3):e07134. doi: 10.2903/j.efsa.2022.7134. eCollection 2022 Mar.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2022","2022/03/14","PMC8900121","","10.2903/j.efsa.2022.7134"
"35846109","Methodological guidance for the development of animal welfare mandates in the context of the Farm to Fork Strategy","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar Schmidt C, Herskin M, Miranda Chueca MÁ, Michel V, Padalino B, Pasquali P, Roberts HC, Spoolder H, Stahl K, Velarde A, Viltrop A, Edwards S, Ashe S, Candiani D, Fabris C, Lima E, Mosbach-Schulz O, Gimeno CR, Van der Stede Y, Vitali M, Winckler C.","EFSA J. 2022 Jul 12;20(7):e07403. doi: 10.2903/j.efsa.2022.7403. eCollection 2022 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/07/18","PMC9275173","","10.2903/j.efsa.2022.7403"
"32625983","The 2016 European Union report on pesticide residues in food","European Food Safety Authority.","EFSA J. 2018 Jul 25;16(7):e05348. doi: 10.2903/j.efsa.2018.5348. eCollection 2018 Jul.","European Food Safety Authority","EFSA J","2018","2020/07/07","PMC7009629","","10.2903/j.efsa.2018.5348"
"33173543","Risk assessment of nitrate and nitrite in feed","EFSA Panel on Contaminants in the Food Chain (CONTAM); Schrenk D, Bignami M, Bodin L, Chipman JK, Del Mazo J, Grasl-Kraupp B, Hoogenboom LR, Leblanc JC, Nebbia CS, Nielsen E, Ntzani E, Petersen A, Sand S, Schwerdtle T, Vleminckx C, Wallace H, Bampidis V, Cottrill B, Frutos MJ, Furst P, Parker A, Binaglia M, Christodoulidou A, Gergelova P, Guajardo IM, Wenger C, Hogstrand C.","EFSA J. 2020 Nov 4;18(11):e06290. doi: 10.2903/j.efsa.2020.6290. eCollection 2020 Nov.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2020","2020/11/11","PMC7610142","","10.2903/j.efsa.2020.6290"
"32625603","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): anthrax","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Dhollander S, Beltrán-Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 28;15(7):e04958. doi: 10.2903/j.efsa.2017.4958. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009935","","10.2903/j.efsa.2017.4958"
"32625604","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): paratuberculosis","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Zancanaro G, Beltrán-Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 28;15(7):e04960. doi: 10.2903/j.efsa.2017.4960. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010113","","10.2903/j.efsa.2017.4960"
"32626053","Novel foods: a risk profile for the house cricket (Acheta domesticus)","SLU, Swedish University of Agricultural Sciences; Department of Biomedical Sciences and Veterinary Public Health, Sweden; Fernandez-Cassi X, Supeanu A, Jansson A, Boqvist S, Vagsholm I.","EFSA J. 2018 Aug 28;16(Suppl 1):e16082. doi: 10.2903/j.efsa.2018.e16082. eCollection 2018 Aug.","SLU, Swedish University of Agricultural Sciences","EFSA J","2018","2020/07/07","PMC7015497","","10.2903/j.efsa.2018.e16082"
"32625917","Assessment of genetically modified maize 4114 for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2014-123)","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Guerche P, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Àlvarez F, Ardizzone M, Paraskevopoulos K, Broll H, Devos Y, Fernandez Dumont A, Gómez Ruiz JÁ, Lanzoni A, Neri FM, Olaru I, Papadopoulou N.","EFSA J. 2018 May 24;16(5):e05280. doi: 10.2903/j.efsa.2018.5280. eCollection 2018 May.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2018","2020/07/07","PMC7009370","","10.2903/j.efsa.2018.5280"
"34194578","Assessment of animal diseases caused by bacteria resistant to antimicrobials: Dogs and cats","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortazar Schmidt C, Herskin M, Michel V, Miranda Chueca MA, Padalino B, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Stahl K, Velarde A, Viltrop A, Winckler C, Guardabassi L, Hilbert F, Mader R, Aznar I, Baldinelli F, Alvarez J.","EFSA J. 2021 Jun 28;19(6):e06680. doi: 10.2903/j.efsa.2021.6680. eCollection 2021 Jun.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2021/07/01","PMC8237238","","10.2903/j.efsa.2021.6680"
"32626498","Assessment of genetically modified soybean SYHT0H2 for food and feed uses, import and processing, under Regulation (EC) No 1829/2003 (application EFSA-GMO-DE-2012-111)","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Mullins E, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Álvarez F, Ardizzone M, Dumont AF, Devos Y, Gennaro A, Gómez Ruiz JÁ, Lanzoni A, Neri FM, Paraskevopoulos K.","EFSA J. 2020 Jan 20;18(1):e05946. doi: 10.2903/j.efsa.2020.5946. eCollection 2020 Jan.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2020","2020/07/07","PMC7008876","","10.2903/j.efsa.2020.5946"
"32625622","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): enzootic bovine leukosis (EBL)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Aug 4;15(8):e04956. doi: 10.2903/j.efsa.2017.4956. eCollection 2017 Aug.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009913","","10.2903/j.efsa.2017.4956"
"32625623","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): bluetongue","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bicout D, Bøtner A, Butterworth A, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Mertens P, Savini G, Zientara S, Broglia A, Baldinelli F, Gogin A, Kohnle L, Calistri P.","EFSA J. 2017 Aug 4;15(8):e04957. doi: 10.2903/j.efsa.2017.4957. eCollection 2017 Aug.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010010","","10.2903/j.efsa.2017.4957"
"32625984","Assessment of genetically modified cotton GHB614 × T304-40 × GHB119 for food and feed uses, import and processing under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2014-122)","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Guerche P, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Ardizzone M, Fernandez-Dumont A, Gennaro A, Gómez Ruiz JÁ, Lanzoni A, Neri FM, Papadopoulou N, Paraskevopoulos K.","EFSA J. 2018 Jul 25;16(7):e05349. doi: 10.2903/j.efsa.2018.5349. eCollection 2018 Jul.","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel)","EFSA J","2018","2020/07/07","PMC7009458","","10.2903/j.efsa.2018.5349"
"32625943","Assessment of genetically modified maize MON 87411 for food and feed uses, import and processing, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2015-124)","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Guerche P, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Ardizzone M, De Sanctis G, Fernandez Dumont A, Gennaro A, Gómez Ruiz JA, Lanzoni A, Neri FM, Papadopoulou N, Paraskevopoulos K, Ramon M.","EFSA J. 2018 Jun 28;16(6):e05310. doi: 10.2903/j.efsa.2018.5310. eCollection 2018 Jun.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2018","2020/07/07","PMC7009500","","10.2903/j.efsa.2018.5310"
"32626155","Assessment of genetically modified maize MON 87427 × MON 89034 × MIR162 × MON 87411 and subcombinations, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2017-144)","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Mullins E, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Álvarez F, Ardizzone M, De Sanctis G, Fernandez Dumont A, Gennaro A, Gómez Ruiz JÁ, Lanzoni A, Neri FM, Papadopoulou N, Paraskevopoulos K.","EFSA J. 2019 Nov 7;17(11):e05848. doi: 10.2903/j.efsa.2019.5848. eCollection 2019 Nov.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2019","2020/07/07","PMC7008898","","10.2903/j.efsa.2019.5848"
"32626496","Scientific opinion concerning the killing of rabbits for purposes other than slaughter","EFSA Panel on Animal Health and Welfare (AHAW); Saxmose Nielsen S, Alvarez J, Bicout DJ, Calistri P, Depner K, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar Schmidt C, Michel V, Miranda Chueca MÁ, Roberts HC, Sihvonen LH, Stahl K, Velarde Calvo A, Viltrop A, Winckler C, Candiani D, Fabris C, Mosbach-Schulz O, Van der Stede Y, Spoolder H.","EFSA J. 2020 Jan 10;18(1):e05943. doi: 10.2903/j.efsa.2020.5943. eCollection 2020 Jan.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2020","2020/07/07","PMC7008885","","10.2903/j.efsa.2020.5943"
"32625289","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): Trichomonosis","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Candiani D, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Oct 12;15(10):e04992. doi: 10.2903/j.efsa.2017.4992. eCollection 2017 Oct.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009924","","10.2903/j.efsa.2017.4992"
"32626276","Assessment of genetically modified maize Bt11 × MIR162 × MIR604 × 1507 × 5307 × GA21 and subcombinations, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-DE-2011-103)","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel); Naegeli H, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Mullins E, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, Álvarez F, Fernandez Dumont A, Gennaro A, Lanzoni A, Neri FM, Papadopoulou N, Paraskevopoulos K, De Sanctis G, Raffaello T, Federici S, Koukoulanaki M.","EFSA J. 2019 Apr 5;17(4):e05635. doi: 10.2903/j.efsa.2019.5635. eCollection 2019 Apr.","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel)","EFSA J","2019","2020/07/07","PMC7009178","","10.2903/j.efsa.2019.5635"
"32625619","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): avian mycoplasmosis (Mycoplasma gallisepticum, M. meleagridis)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Dhollander S, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Aug 3;15(8):e04953. doi: 10.2903/j.efsa.2017.4953. eCollection 2017 Aug.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010150","","10.2903/j.efsa.2017.4953"
"32625598","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): equine encephalomyelitis (Eastern and Western)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Dhollander S, Beltrán-Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 28;15(7):e04946. doi: 10.2903/j.efsa.2017.4946. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010142","","10.2903/j.efsa.2017.4946"
"34140998","African swine fever and outdoor farming of pigs","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Herskin M, Miranda Chueca MÁ, Michel V, Padalino B, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Stahl K, Velarde A, Viltrop A, Winckler C, Blome S, More S, Gervelmeyer A, Antoniou SE, Gortázar Schmidt C.","EFSA J. 2021 Jun 9;19(6):e06639. doi: 10.2903/j.efsa.2021.6639. eCollection 2021 Jun.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2021/06/18","PMC8188572","","10.2903/j.efsa.2021.6639"
"32625444","Scientific opinion on an application by Dow AgroSciences LLC (EFSA-GMO-NL-2012-106) for the placing on the market of genetically modified herbicide-tolerant soybean DAS-44406-6 for food and feed uses, import and processing under Regulation (EC) No 1829/2003","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Álvarez F, Ardizzone M, Liu Y, Neri FM, Ramon M.","EFSA J. 2017 Mar 21;15(3):e04738. doi: 10.2903/j.efsa.2017.4738. eCollection 2017 Mar.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2017","2020/07/07","PMC7009884","","10.2903/j.efsa.2017.4738"
"32625430","Scientific Opinion on an application by Dow AgroSciences LLC (EFSA-GMO-NL-2011-91) for the placing on the market of genetically modified herbicide-tolerant soybean DAS-68416-4 for food and feed uses, import and processing under Regulation (EC) No 1829/2003","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Ardizzone M, Devos Y, Gomes A, Liu Y, Neri FM, Olaru I.","EFSA J. 2017 Mar 16;15(3):e04719. doi: 10.2903/j.efsa.2017.4719. eCollection 2017 Mar.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2017","2020/07/07","PMC7010147","","10.2903/j.efsa.2017.4719"
"34987628","Assessment of animal diseases caused by bacteria resistant to antimicrobials: Swine","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortazar Schmidt C, Herskin M, Michel V, Miranda Chueca MA, Padalino B, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Stahl K, Velarde A, Viltrop A, Winckler C, Dewulf J, Guardabassi L, Hilbert F, Mader R, Baldinelli F, Alvarez J.","EFSA J. 2021 Dec 24;19(12):e07113. doi: 10.2903/j.efsa.2021.7113. eCollection 2021 Dec.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2022/01/06","PMC8703240","","10.2903/j.efsa.2021.7113"
